"","p","n","n_resamples","prop_resample","runs","k","res"
"388",2,100,20,0.5,100,5,680.475886243386
"389",2,100,20,0.5,100,5,873.829632867533
"390",2,100,20,0.5,100,5,690.658254530462
"391",2,100,20,0.5,100,5,650.577906320471
"392",2,100,20,0.5,100,5,615.038842001753
"393",2,100,20,0.5,100,5,635.928097705565
"394",2,100,20,0.5,100,5,647.565310640938
"395",2,100,20,0.5,100,5,567.587369296969
"396",2,100,20,0.5,100,5,579.625705868206
"397",2,100,20,0.5,100,5,642.044698921809
"398",2,100,20,0.5,100,5,628.314300971996
"399",2,100,20,0.5,100,5,690.753779966226
"400",2,100,20,0.5,100,5,647.219397609858
"401",2,100,20,0.5,100,6,560.129372305276
"402",2,100,20,0.5,100,6,511.789924752576
"403",2,100,20,0.5,100,6,557.132467745899
"404",2,100,20,0.5,100,6,544.035598449971
"405",2,100,20,0.5,100,6,569.966884918032
"406",2,100,20,0.5,100,6,460.517516517473
"407",2,100,20,0.5,100,6,537.612661369415
"408",2,100,20,0.5,100,6,561.553439731264
"409",2,100,20,0.5,100,6,511.000340698263
"410",2,100,20,0.5,100,6,565.454024378576
"411",2,100,20,0.5,100,6,620.853529856387
"412",2,100,20,0.5,100,6,639.891953226347
"413",2,100,20,0.5,100,6,519.502360280813
"414",2,100,20,0.5,100,6,598.557082555091
"415",2,100,20,0.5,100,6,527.439311752862
"416",2,100,20,0.5,100,6,574.098713073843
"417",2,100,20,0.5,100,6,466.976857850866
"418",2,100,20,0.5,100,6,487.444605409791
"419",2,100,20,0.5,100,6,580.707156084656
"420",2,100,20,0.5,100,6,547.449190203458
"421",2,100,20,0.5,100,6,534.241065691964
"422",2,100,20,0.5,100,6,539.964819822634
"423",2,100,20,0.5,100,6,547.856354309841
"424",2,100,20,0.5,100,6,636.921280039105
"425",2,100,20,0.5,100,6,587.698440767185
"426",2,100,20,0.5,100,6,535.471822278651
"427",2,100,20,0.5,100,6,522.437028473771
"428",2,100,20,0.5,100,6,540.095520860012
"429",2,100,20,0.5,100,6,500.944817737947
"430",2,100,20,0.5,100,6,512.296933116217
"431",2,100,20,0.5,100,6,554.778908613032
"432",2,100,20,0.5,100,6,611.725361567645
"433",2,100,20,0.5,100,6,501.038665916014
"434",2,100,20,0.5,100,6,554.67821486354
"435",2,100,20,0.5,100,6,502.446149075792
"436",2,100,20,0.5,100,6,579.360884088254
"437",2,100,20,0.5,100,6,562.982913328824
"438",2,100,20,0.5,100,6,507.94625824312
"439",2,100,20,0.5,100,6,535.574867907065
"440",2,100,20,0.5,100,6,513.122527105731
"441",2,100,20,0.5,100,6,554.234081455662
"442",2,100,20,0.5,100,6,510.740963268395
"443",2,100,20,0.5,100,6,610.533422219515
"444",2,100,20,0.5,100,6,570.138055861856
"445",2,100,20,0.5,100,6,640.604509821988
"446",2,100,20,0.5,100,6,547.797173559966
"447",2,100,20,0.5,100,6,643.730228834417
"448",2,100,20,0.5,100,6,596.230747986212
"449",2,100,20,0.5,100,6,568.146185275763
"450",2,100,20,0.5,100,6,554.515722364857
"451",2,100,20,0.5,100,6,587.260556331195
"452",2,100,20,0.5,100,6,533.950941393771
"453",2,100,20,0.5,100,6,581.781282390511
"454",2,100,20,0.5,100,6,597.179647141379
"455",2,100,20,0.5,100,6,443.468023072406
"456",2,100,20,0.5,100,6,506.58920082603
"457",2,100,20,0.5,100,6,459.628971809416
"458",2,100,20,0.5,100,6,489.765882654179
"459",2,100,20,0.5,100,6,608.233041895975
"460",2,100,20,0.5,100,6,512.985374920094
"461",2,100,20,0.5,100,6,599.591401168977
"462",2,100,20,0.5,100,6,569.458525197346
"463",2,100,20,0.5,100,6,508.291597685562
"464",2,100,20,0.5,100,6,565.945448730763
"465",2,100,20,0.5,100,6,567.247351462963
"466",2,100,20,0.5,100,6,517.17928607868
"467",2,100,20,0.5,100,6,527.828424655752
"468",2,100,20,0.5,100,6,620.415472411187
"469",2,100,20,0.5,100,6,489.766873481257
"470",2,100,20,0.5,100,6,457.753336087606
"471",2,100,20,0.5,100,6,620.021587301587
"472",2,100,20,0.5,100,6,457.457112050207
"473",2,100,20,0.5,100,6,502.378828128742
"474",2,100,20,0.5,100,6,488.640847778965
"475",2,100,20,0.5,100,6,581.331381650811
"476",2,100,20,0.5,100,6,503.16500623832
"477",2,100,20,0.5,100,6,585.530388262131
"478",2,100,20,0.5,100,6,538.405861990343
"479",2,100,20,0.5,100,6,603.297339572805
"480",2,100,20,0.5,100,6,551.281327561328
"481",2,100,20,0.5,100,6,571.731393309457
"482",2,100,20,0.5,100,6,561.408348648305
"483",2,100,20,0.5,100,6,536.583509273314
"484",2,100,20,0.5,100,6,549.774799202352
"485",2,100,20,0.5,100,6,415.712780172369
"486",2,100,20,0.5,100,6,520.79953660497
"487",2,100,20,0.5,100,6,542.387119839405
"488",2,100,20,0.5,100,6,577.020757117662
"489",2,100,20,0.5,100,6,660.016182126355
"490",2,100,20,0.5,100,6,533.438853813334
"491",2,100,20,0.5,100,6,571.861773819415
"492",2,100,20,0.5,100,6,555.644836079825
"493",2,100,20,0.5,100,6,580.042780021406
"494",2,100,20,0.5,100,6,585.551967505398
"495",2,100,20,0.5,100,6,554.797101514006
"496",2,100,20,0.5,100,6,563.489147265766
"497",2,100,20,0.5,100,6,542.124521685626
"498",2,100,20,0.5,100,6,536.152206756287
"499",2,100,20,0.5,100,6,631.537345751891
"500",2,100,20,0.5,100,6,586.682738149266
"501",2,100,20,0.5,100,7,486.505711657363
"502",2,100,20,0.5,100,7,471.642307834061
"503",2,100,20,0.5,100,7,518.758172989428
"504",2,100,20,0.5,100,7,460.488582074091
"505",2,100,20,0.5,100,7,482.811895121073
"506",2,100,20,0.5,100,7,399.115326643054
"507",2,100,20,0.5,100,7,478.460092946576
"508",2,100,20,0.5,100,7,500.036408685911
"509",2,100,20,0.5,100,7,489.502569359853
"510",2,100,20,0.5,100,7,441.726784409582
"511",2,100,20,0.5,100,7,611.54139329806
"512",2,100,20,0.5,100,7,454.225708200329
"513",2,100,20,0.5,100,7,432.542575533734
"514",2,100,20,0.5,100,7,544.605182707304
"515",2,100,20,0.5,100,7,439.459936090445
"516",2,100,20,0.5,100,7,449.952936747396
"517",2,100,20,0.5,100,7,470.221488360248
"518",2,100,20,0.5,100,7,440.163096706577
"519",2,100,20,0.5,100,7,459.84687893676
"520",2,100,20,0.5,100,7,479.685941144671
"521",2,100,20,0.5,100,7,497.495276465958
"522",2,100,20,0.5,100,7,498.442789839229
"523",2,100,20,0.5,100,7,506.767735507269
"524",2,100,20,0.5,100,7,437.975948492345
"525",2,100,20,0.5,100,7,407.231358727452
"526",2,100,20,0.5,100,7,492.041319914253
"527",2,100,20,0.5,100,7,446.338999919833
"528",2,100,20,0.5,100,7,431.442590005393
"529",2,100,20,0.5,100,7,432.477805212049
"530",2,100,20,0.5,100,7,413.489756818088
"531",2,100,20,0.5,100,7,481.81663724443
"532",2,100,20,0.5,100,7,532.264269087494
"533",2,100,20,0.5,100,7,437.412074288546
"534",2,100,20,0.5,100,7,489.581250528372
"535",2,100,20,0.5,100,7,482.809120268861
"536",2,100,20,0.5,100,7,537.880740475254
"537",2,100,20,0.5,100,7,405.197636131336
"538",2,100,20,0.5,100,7,437.978380605686
"539",2,100,20,0.5,100,7,467.002497131696
"540",2,100,20,0.5,100,7,452.976158877999
"541",2,100,20,0.5,100,7,451.730200729205
"542",2,100,20,0.5,100,7,443.610559855408
"543",2,100,20,0.5,100,7,529.746094666517
"544",2,100,20,0.5,100,7,452.535032214366
"545",2,100,20,0.5,100,7,497.629154287672
"546",2,100,20,0.5,100,7,404.710656690592
"547",2,100,20,0.5,100,7,566.842196063917
"548",2,100,20,0.5,100,7,475.428131510175
"549",2,100,20,0.5,100,7,501.395280344155
"550",2,100,20,0.5,100,7,443.649663310075
"551",2,100,20,0.5,100,7,540.737661197629
"552",2,100,20,0.5,100,7,426.9159105824
"553",2,100,20,0.5,100,7,540.338910278557
"554",2,100,20,0.5,100,7,472.336352720151
"555",2,100,20,0.5,100,7,438.599838193312
"556",2,100,20,0.5,100,7,465.495044195823
"557",2,100,20,0.5,100,7,472.334685689091
"558",2,100,20,0.5,100,7,471.160945745896
"559",2,100,20,0.5,100,7,479.508106982003
"560",2,100,20,0.5,100,7,439.279743190512
"561",2,100,20,0.5,100,7,553.727870708737
"562",2,100,20,0.5,100,7,441.061797052154
"563",2,100,20,0.5,100,7,322.702745112431
"564",2,100,20,0.5,100,7,509.389006187415
"565",2,100,20,0.5,100,7,481.765057808554
"566",2,100,20,0.5,100,7,479.04187963952
"567",2,100,20,0.5,100,7,477.290227382046
"568",2,100,20,0.5,100,7,522.712064121945
"569",2,100,20,0.5,100,7,398.960935223186
"570",2,100,20,0.5,100,7,443.775048081197
"571",2,100,20,0.5,100,7,520.065243764172
"572",2,100,20,0.5,100,7,425.015834010066
"573",2,100,20,0.5,100,7,441.864197504836
"574",2,100,20,0.5,100,7,444.401546765324
"575",2,100,20,0.5,100,7,509.661051355651
